drug_name,review_source,drug_review,tokens,concreteness,modality,sentiments,disease,side effects,side effects grouped,side effects cleaned,side_effects_cleaned_grouped
Protopic,Drugs.com,"""LITERALLY SAVED MY LIFE.
 Before: my whole face was covered in dry, itchy, red, painful eczema - I could barely open my eyes or move my mouth. It was horrible
 
 Went to my dermatologist; within one week it almost completely cleared up - i saw DAILY improvements. it was amazing. I love it so much!!!!!!!!!!!!!!
 
 I haven't had a flareup in MONTHS. I don't use it on a daily basis, only to treat mild red patches at times. very good for prevention
 
 NO side effects for me. It's gentle and loving.""","['literally', 'saved', 'life', '\n', 'face', 'cover', 'dry', 'itchy', 'red', 'painful', 'eczema', 'barely', 'open', 'eye', 'mouth', 'horrible', '\n\n', 'go', 'dermatologist', 'week', 'completely', 'clear', 'see', 'daily', 'improvement', 'amazing', 'love', '\n\n', 'flareup', 'months', 'use', 'daily', 'basis', 'treat', 'mild', 'red', 'patch', 'time', 'good', 'prevention', '\n\n', 'effect', 'gentle', 'loving']",0.181818,Epistemic modality,Positive,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,"Dermatologist prescribed for facial dermatitis. After some time, warts appeared due to lack of immunity. Please take caution, I have warts now for over 3 months. Remedy is to allow the immunity to redevelop over months and then with nitrogen removal. A very unpleasant experience.","['dermatologist', 'prescribe', 'facial', 'dermatitis', 'time', 'wart', 'appear', 'lack', 'immunity', 'caution', 'wart', '3', 'month', 'remedy', 'allow', 'immunity', 'redevelop', 'month', 'nitrogen', 'removal', 'unpleasant', 'experience']",0.181818,Deontic modality,Negative,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,"Was prescribed this cream after suffering with really bad eczema on my face, after a week my eczema went away but started getting really bad acne which I’ve never had before. It also made my skin tingle and burn. It works but the side effects aren’t worth it.","['prescribe', 'cream', 'suffer', 'bad', 'eczema', 'face', 'week', 'eczema', 'go', 'away', 'start', 'get', 'bad', 'acne', 'skin', 'tingle', 'burn', 'work', 'effect', 'worth']",0.2,Deontic modality,Negative,Eczema,"Initial Burning, Itching",Skin-Related,"Burning, Itching",Skin-Related
Protopic,Drugs.com,"""I was given this by my dermatologist for my ezcema. Was not told it would burn or that it had a black box for cancer. Said it was safe to use on eyelid eczema. Now I have the droopiest and swollen eyelids because of it.
 
 The areas where protopic were used also have increased flakiness and prone to breakdowns.""","['give', 'dermatologist', 'ezcema', 'tell', 'burn', 'black', 'box', 'cancer', 'say', 'safe', 'use', 'eyelid', 'eczema', ' ', 'droopi', 'swollen', 'eyelid', '\n\n', 'area', 'protopic', 'increase', 'flakiness', 'prone', 'breakdown']",0.333333,Uncertain modality,Neutral,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Protopic,Drugs.com,"""2/4/22 I woke up to red swollen eyes. I went to my primary care doctor who prescribed prednisone. The medication made the swelling go away. When I was done with the steroids the swelling would immediately come back. I was on 3 rounds of steroids, including a steroid shot. My doctor could not determine the cause of the swelling. I was sent to see a dermatologist, rheumatologist and allergist. All of my blood work came back negative for an autoimmune disease (they thought the swelling was possibly Lupus) The allergist finally prescribed protopic last week. It was very expensive, not covered by insurance, but I was willing to try anything. I needed to get off steroids since I had been on them since February. 
 I started the Protopic Tuesday and this is Thursday and my eyes look like they are improving. When I apply the ointment, it does burn and itch, but it is manageable for me. If it helps stop the swelling and I don't have to miss work, then I will deal with the minor side effect.""","['2/4/22', 'wake', 'red', 'swollen', 'eye', 'go', ' ', 'primary', 'care', 'doctor', 'prescribe', 'prednisone', 'medication', 'swelling', 'away', 'steroid', 'swelling', 'immediately', 'come', '3', 'round', 'steroid', 'include', 'steroid', 'shot', 'doctor', 'determine', 'cause', 'swelling', 'send', 'dermatologist', 'rheumatologist', 'allergist', 'blood', 'work', 'come', 'negative', 'autoimmune', 'disease', 'think', 'swelling', 'possibly', 'lupus', 'allergist', 'finally', 'prescribe', 'protopic', 'week', 'expensive', 'cover', 'insurance', 'willing', 'try', 'need', 'steroid', 'february', '\n', 'start', 'protopic', 'tuesday', 'thursday', 'eye', 'look', 'like', 'improve', 'apply', 'ointment', 'burn', 'itch', 'manageable', 'help', 'stop', 'swelling', 'miss', 'work', 'deal', 'minor', 'effect']",0.102564,Epistemic modality,Positive,Eczema,"Initial Burning, Itching",Skin-Related,"Burning, Itching",Skin-Related
Protopic,Drugs.com,"I've been using Protopic for two weeks for my eczema on my feet. Steroid creams stopped working and made the skin very thin. After being prescribed Protopic 0.1%, the first day was crazy itchy and couldn't sleep. But after the next day, I applied it again in the same spot, and it wasn't itchy anymore. My weeping eczema started to clear up miraculously. I had a few drinks one night, and everything went nuts, a burning itch where my eczema was, and it started up the flare all over again! I obviously cannot even have a small amount of alcohol while using Protopic. Overall, the best results out of any skin ointment for eczema. Let's hope after not drinking for a while, I can get a handle on this relapse.","['protopic', 'week', 'eczema', 'foot', 'steroid', 'cream', 'stop', 'work', 'skin', 'thin', 'prescribe', 'protopic', '0.1', 'day', 'crazy', 'itchy', 'sleep', 'day', 'apply', 'spot', 'itchy', 'anymore', 'weeping', 'eczema', 'start', 'clear', 'miraculously', 'drink', 'night', 'go', 'nut', 'burn', 'itch', 'eczema', 'start', 'flare', 'obviously', 'small', 'alcohol', 'protopic', 'overall', 'good', 'result', 'skin', 'ointment', 'eczema', 'let', 'hope', 'drink', 'handle', 'relapse']",0.117647,Epistemic modality,Positive,Eczema,"Initial Burning, Itching",Skin-Related,"Burning, Itching",Skin-Related
Protopic,Drugs.com,"I'm in the UK and retired now so all of my meds are free. I'd suffered with red sore patches on my face for years, and occasionally used steroid cream to alleviate things knowing it was not the best thing to do. I was referred to a Dermatologist at the hospital and she put me on Protopic 0.1 to be used once a day for a week to see how I got on with it. Like other people have said, for a few days my face felt hot but the results after 3 days were amazing! I now use the ointment for a couple of days if I get a fare up, and it works like magic.","['uk', 'retire', 'med', 'free', 'suffer', 'red', 'sore', 'patch', 'face', 'year', 'occasionally', 'steroid', 'cream', 'alleviate', 'thing', 'know', 'good', 'thing', 'refer', 'dermatologist', 'hospital', 'protopic', '0.1', 'day', 'week', 'get', 'like', 'people', 'say', 'day', 'face', 'feel', 'hot', 'result', '3', 'day', 'amazing', 'use', 'ointment', 'couple', 'day', 'fare', 'work', 'like', 'magic']",0.155556,Epistemic modality,Positive,Eczema,Initial Burning,Skin-Related,Burning,Skin-Related
Protopic,Drugs.com,"Protopic helped my wife in vitiligo treatment. She has been using 0.03% for face, and 0,1% for body, and it reduced vitiligo almost completely within several months, without any side effects.","['protopic', 'help', 'wife', 'vitiligo', 'treatment', '0.03', 'face', '0,1', 'body', 'reduce', 'vitiligo', 'completely', 'month', 'effect']",0.142857,Uncertain modality,Positive,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,"This was a nightmare for the first week, awake all night, itching and burning. The doctor warned me about this and told me to stick it out, so glad I did. Gave me my life back.","['nightmare', 'week', 'awake', 'night', 'itching', 'burning', 'doctor', 'warn', 'tell', 'stick', 'glad', 'give', 'life']",0.153846,Epistemic modality,Positive,Eczema,"Initial Burning, Itching",Skin-Related,"Burning, Itching",Skin-Related
Protopic,Drugs.com,"""Check side affects of this cream
 It has a warning about lymphoma!""","['check', 'affect', 'cream', '\n', 'warning', 'lymphoma']",0,Deontic modality,Negative,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,"I had some dermatitis on my right eye, so my doctor told me to try it. On the first night, it would not stop burning. It felt like it was 100 degrees on my eye.","['dermatitis', 'right', 'eye', 'doctor', 'tell', 'try', 'night', 'stop', 'burn', 'feel', 'like', '100', 'degree', 'eye']",0.142857,Epistemic modality,Negative,Eczema,"Initial Burning, Itching",Skin-Related,"Burning, Itching",Skin-Related
Protopic,Drugs.com,"This is a terrible product, only way to heal from any skin condition is to heal your gut, I was our on steroids and protopic and now I'm going through topical steroids withdrawn for 9 months","['terrible', 'product', 'way', 'heal', 'skin', 'condition', 'heal', 'gut', 'steroid', 'protopic', 'go', 'topical', 'steroid', 'withdraw', '9', 'month']",0.25,Deontic modality,Negative,Eczema,Topical Steroid Withdrawal,Flu-like,Topical Steroid Withdrawal,Skin-Related
Protopic,Drugs.com,Had patch test for cosmetic ingredients and am allergic to the preservative kathon (methylisothiazolinone). Tried many cortisone creams but Protopic was the only treatment that worked.,"['patch', 'test', 'cosmetic', 'ingredient', 'allergic', 'preservative', 'kathon', 'methylisothiazolinone', 'try', 'cortisone', 'cream', 'protopic', 'treatment', 'work']",0.285714,Uncertain modality,Positive,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,"First two days using this on my face, and ears, the burning was really bad. But that passed, and seems to be working well on day four.","['day', 'face', 'ear', 'burning', 'bad', 'pass', 'work', 'day']",0,Uncertain modality,Positive,Eczema,Initial Burning,Skin-Related,Burning,Skin-Related
Protopic,Drugs.com,"It’s a 10/10 for me. After a whole year being under treatment, I am finally done & I am honestly scared to try anything on my face anymore. Thanks to my Dermatologist I know she has my back.","['10/10', 'year', 'treatment', 'finally', 'honestly', 'scared', 'try', 'face', 'anymore', 'thank', 'dermatologist', 'know']",0,Epistemic modality,Positive,Eczema,Nil,Nil,Nil,Nil
Protopic,Drugs.com,I used it and it started to sting and made me feel a little bit dopey but the next day it really helped,"['start', 'sting', 'feel', 'little', 'bit', 'dopey', 'day', 'help']",0.5,Uncertain modality,Neutral,Eczema,Initial Burning,Skin-Related,Burning,Skin-Related
Protopic,Drugs.com,I use protropic for dermatomyositis VA covers most of my prescription costs.,"['use', 'protropic', 'dermatomyositis', 'va', 'cover', 'prescription', 'cost']",0,Uncertain modality,Positive,Eczema,Nil,Nil,Nil,Nil
Eucrisa,Drugs.com,"I use eucrisa for the eczema on my eyes, which gets pretty bad. Eucrisa absolutely burns like acid, a pain that is so bad its just 10 minutes of me sobbing. BUT ( and BIG emphasis on this) it WORKS. In my experience overnight my flaking, swollen and sensitive skin looked soo much better. Part of why it burns so much is because your skin has open wounds, so over time as your skin heals, it gets A LOT more bearable. The first time I used this product I washed it off instantly and refused to use it because of the pain, but then the next time my eczema flared up I decided to try again. Give this product a chance and try to bear through it because in my experience it truly helps. Tips: I refrigerate eucrisa so that its cold and doesn't burn as much and I also got a eye mask that you put in the fridge and I put that on my eyes while they burn and the coolness helps. Also I mix the product with some aquaphor and it makes the burning feeling come slower and not as strong.","['use', 'eucrisa', 'eczema', 'eye', 'get', 'pretty', 'bad', 'eucrisa', 'absolutely', 'burn', 'like', 'acid', 'pain', 'bad', '10', 'minute', 'sob', 'big', 'emphasis', 'works', 'experience', 'overnight', 'flaking', 'swollen', 'sensitive', 'skin', 'look', 'soo', 'well', 'burn', 'skin', 'open', 'wound', 'time', 'skin', 'heal', 'get', 'lot', 'bearable', 'time', 'product', 'wash', 'instantly', 'refuse', 'use', 'pain', 'time', 'eczema', 'flare', 'decide', 'try', 'product', 'chance', 'try', 'bear', 'experience', 'truly', 'help', 'tip', 'refrigerate', 'eucrisa', 'cold', 'burn', 'get', 'eye', 'mask', 'fridge', 'eye', 'burn', 'coolness', 'help', 'mix', 'product', 'aquaphor', 'make', 'burning', 'feeling', 'come', 'slow', 'strong']",0.1375,Epistemic modality,Neutral,Eczema,Initial Burning,Skin-Related,Burning,Skin-Related
Eucrisa,Drugs.com,"I have been struggling with atopic dermatitis on my eyelids for years. Every winter the air dries up and so do my eyelids and eye crease, leaving my eyes tearful often. I had done Elidel and though that works over time, I would randomly get very warm eyes and become tearful, which only made it worse! I tried a sample of this stuff and let me tell you - the burning for the first few minutes is not for the faint of heart. It goes away after just a few minutes though and within 10 hour my eyelids were almost completely clear. Use just a little bit at a time and DO NOT JUST LATHER A TON or the burning will be unbearable! Just a pea sized amount and bite down on a wooden spoon for 90 seconds and it'll be dandy from there!","['struggle', 'atopic', 'dermatitis', 'eyelid', 'year', 'winter', 'air', 'dry', 'eyelid', 'eye', 'crease', 'leave', 'eye', 'tearful', 'elidel', 'work', 'time', 'randomly', 'warm', 'eye', 'tearful', 'bad', 'try', 'sample', 'stuff', 'let', 'tell', 'burning', 'minute', 'faint', 'heart', 'go', 'away', 'minute', '10', 'hour', 'eyelid', 'completely', 'clear', 'use', 'little', 'bit', 'time', 'lather', 'ton', 'burning', 'unbearable', 'pea', 'sized', 'bite', 'wooden', 'spoon', '90', 'second', 'dandy']",0.181818,Deontic modality,Positive,Eczema,Initial Burning,Skin-Related,Burning,Skin-Related
